Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28
0.0,0.0005,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.013,0.015,0.017,0.019,0.021,0.023,0.025,0.027,0.029,0.031,0.033,0.035,0.037,0.039,0.041
0.9408833522083805,0.9186862967157418,0.8902982257455644,0.8026425066062666,0.6533031332578332,0.48818422046055115,0.3438278595696489,0.25066062665156663,0.1858059645149113,0.138240845602114,0.10834277085692715,0.0893922234805587,0.07957719894299736,0.06326915817289543,0.04877312193280483,0.036013590033975085,0.022801057002642507,0.014873537183842959,0.008909022272555682,0.0055870139675349186,0.004228010570026425,0.0031710079275198188,0.0027935069837674593,0.0027935069837674593,0.0024160060400151002,0.001963004907512269,0.0015855039637599094,0.0015855039637599094
0.9035107587768969,0.8942997357493394,0.8835787089467724,0.8597206493016233,0.8279350698376746,0.7812004530011325,0.7288788221970555,0.6651566628916572,0.5924499811249528,0.5213288033220083,0.4461306153265383,0.35160437901094754,0.271045677614194,0.1753114382785957,0.11815779539448848,0.08395620989052473,0.061834654586636464,0.04552661381653454,0.034579086447716116,0.026802567006417515,0.019932049830124577,0.015779539448848624,0.01245753114382786,0.010645526613816535,0.009135522838807097,0.007474518686296716,0.006719516798791997,0.005511513778784447
0.9251038127595319,0.9185352963382408,0.9121932804832013,0.8968667421668555,0.8735371838429596,0.8438656096640241,0.8079275198187995,0.7665534163835409,0.7120422801057003,0.6552661381653454,0.5906379765949414,0.5186107965269913,0.44582861457153644,0.3245753114382786,0.2453756134390336,0.18942997357493394,0.15802189505473763,0.13491883729709325,0.12110230275575688,0.11053227633069082,0.10449226123065308,0.09739524348810873,0.08674971687429218,0.07625519063797659,0.06636466591166477,0.05436013590033975,0.04545111362778407,0.03608909022272556
